shopNo,distCode,totalTransactions,meanTransactions,medianTransactions,maxTransactions,stdTransactions,totalOtherShopTrans,meanUtilization,meanPortability,totalRice,totalWheat,meanRiceWheatRatio,meanTransactionToCardRatio,totalRcs,volatilityCoeff,portabilityLoad,seasonalPeakTransactions,seasonalMeanTransactions,seasonalStdTransactions,seasonalPeakToMean,latitude,longitude,distName,shopStatus,pca1,pca2,pca3,kmeans_cluster,dbscan_cluster,clusterPersona
1585676,537,119754,391.3529411764706,389.0,438,30.592074530963142,119232,1.7788770053475937,0.9956223647257672,2257596.0,260802.0,22.441110274091546,1.7788770053475937,220.0,0.07817003863315397,0.9956410641815723,7884,7044.35294117647,566.6763782328136,1.1191943484142493,17.328108,78.588249,Ranga Reddy,Active,1.5185790245390896,0.7220764953271835,3.6064388343861395,0,0,Active Urban Shops
2909033,926,73116,238.94117647058823,258.0,341,86.00886231836756,72774,0.6138116149726107,0.9957555642842,1865574.0,0.0,0.0,0.6138116149726107,389.27777777777777,0.35995831103206516,0.9953225012309207,6138,4300.941176470588,1593.1966478823417,1.4271294928606597,18.318497,78.338406,Kamareddy,Active,0.9284718538160638,4.786286323947292,1.4885851425955847,4,0,Volatile Portability Hubs
2706016,924,57024,186.35294117647058,178.0,361,84.77205467379092,56718,0.5013574812491888,0.9926915944329783,1125684.0,0.0,0.0,0.5013574812491888,372.0,0.4549005459136508,0.9946338383838383,6498,3354.3529411764707,1570.28647629885,1.9371843434343434,18.801502,78.918657,Jagityal,Active,0.6302110521766493,6.678088881887896,1.7694499077252526,4,0,Volatile Portability Hubs
3302039,930,305640,998.8235294117648,989.0,1294,123.84824757806692,303858,1.2875980868152856,0.9940753452978073,6348654.0,559080.0,9.996514511003081,1.2875980868152856,775.7777777777778,0.12399412301691033,0.9941696113074205,23292,17978.823529411766,2294.1195542978485,1.2955241460541813,17.399487,78.56506,Medchal,Active,7.313880095647752,1.2214651203190483,1.1703811174893968,3,0,High-Volume Urban Hubs
3302080,930,102816,336.0,333.0,407,20.179522163671283,102204,0.8627788535354068,0.9941181956628122,2109024.0,145800.0,11.327151260504202,0.8627788535354068,389.44444444444446,0.0600581016775931,0.9940476190476191,7326,6048.0,373.79807383131356,1.2113095238095237,17.480853,78.571096,Medchal,Active,0.9190030227804634,1.7357743082498878,1.285375330528378,0,0,Active Urban Shops
1881066,533,171378,560.0588235294117,562.0,575,15.055845896546614,170334,0.9840942886985315,0.9939176132331122,3621546.0,0.0,0.0,0.9840942886985315,569.1111111111111,0.02688261529684828,0.9939082029198614,10350,10081.058823529413,278.8889722156996,1.0266778699716415,18.649995,78.068509,Nizamabad,Active,2.300730739227067,0.47358576231717375,0.9652079285510602,0,0,Active Urban Shops
3302005,930,151830,496.1764705882353,499.0,630,98.7732038824666,150894,0.9212344966471407,0.990401914215888,3083580.0,375372.0,7.137433045790455,0.9212344966471407,538.6111111111111,0.19906869780698663,0.9938352104327208,11340,8931.176470588236,1829.6386335590325,1.2697095435684647,17.399945,78.565754,Medchal,Active,3.1660434850380033,2.8386681230721864,1.366144866946031,0,0,Active Urban Shops
2111034,540,155754,509.0,512.0,524,14.42947802470954,154692,0.9301538497102223,0.9931465287544604,3095046.0,0.0,0.0,0.9301538497102223,547.2222222222222,0.028348679812788883,0.9931815555298741,9432,9162.0,267.28636328851513,1.0294695481335954,18.010416,79.570347,Hanumakonda,Active,1.8901365950017284,0.6597233881675667,0.9407439440052398,0,0,Active Urban Shops
1881014,533,96624,315.7647058823529,337.0,350,54.39259408434835,95904,0.865108783239323,0.9925416687012901,2071332.0,0.0,0.0,0.865108783239323,365.0,0.17225672493180366,0.992548435171386,6300,5683.764705882353,1007.5484808069884,1.1084202682563338,18.669211,78.095649,Nizamabad,Active,0.9197256237069107,2.4136630657302267,1.5190910228668602,0,0,Active Urban Shops
3384073,930,152838,499.47058823529414,499.0,587,38.75235520263518,151686,0.7478569015093407,0.9925783195958223,3335562.0,441666.0,17.277528840087044,0.7478569015093407,667.8888888888889,0.07758686119948158,0.9924626074667294,10566,8990.470588235294,717.8344270832113,1.1752443763985396,17.470865,78.49069,Medchal,Active,2.7871337174160464,1.634629888845493,0.4937904878582202,0,0,Active Urban Shops
3610004,933,2376,14.666666666666666,3.0,69,21.110181229747777,2358,0.03273809523809524,0.9983896940418681,47358.0,0.0,0.0,0.03273809523809524,448.0,1.439330538391894,0.9924242424242424,1242,264.0,401.78725713989485,4.704545454545454,18.61257,79.37282,Peddapalli,Active,-0.19699655392978246,18.633356054693927,4.014082753088601,4,-1,Volatile Portability Hubs
1675614,536,343350,1122.0588235294117,1125.0,1356,131.14798225576683,340650,0.9341555793761676,0.9919260210151671,8052750.0,1055880.0,7.627373414432481,0.9341555793761676,1201.1666666666667,0.11688155692519195,0.9921363040629095,24408,20197.058823529413,2429.3371645005413,1.2084927916120576,17.392525,78.395004,Hyderabad,Active,9.171183154032443,1.0390172432369151,-0.410165261668996,3,0,High-Volume Urban Hubs
3302241,930,406656,1328.9411764705883,1328.0,1474,64.73190464729994,403452,1.3955712984211823,0.9920822132359021,8253720.0,678582.0,13.109888726263634,1.3955712984211823,952.2777777777778,0.048709382923340074,0.992121104815864,26532,23920.941176470587,1199.0700808641375,1.1091536827195467,17.367046,78.563189,Medchal,Active,9.026517475936053,-0.7968349542526889,0.5313752659423254,3,0,High-Volume Urban Hubs
1676683,536,265536,867.7647058823529,874.0,980,58.30341943191833,263322,1.1582224496373288,0.99167348738846,5859540.0,843084.0,6.989431448066663,1.1582224496373288,749.2222222222222,0.06718805113493842,0.991662147505423,17640,15619.764705882353,1079.9911764345443,1.1293383947939262,17.383759,78.520912,Hyderabad,Active,5.97125103926546,0.46935129541884185,0.786900474468209,3,0,High-Volume Urban Hubs
1481026,538,12150,39.705882352941174,17.0,169,50.613790948089736,12042,0.16825506298872453,0.9848763452865648,325494.0,5562.0,38.07134507251078,0.16825506298872453,236.0,1.2747176979518897,0.9911111111111112,3042,714.7058823529412,937.5513162426018,4.256296296296296,16.749192,78.007075,Mahbubnagar,Active,-0.026546601009635996,16.820009428239,3.9475961272460247,4,-1,Volatile Portability Hubs
1784002,535,163764,535.1764705882352,536.0,577,19.80532057907955,162270,1.171690429313445,0.9909096232382849,3540222.0,0.0,0.0,1.171690429313445,456.77777777777777,0.037007083957391995,0.9908771158496373,10386,9633.176470588236,366.8665008034458,1.078149043745878,18.032186,78.261898,Medak,Active,2.154650817650476,0.5410121843927311,1.5943090286269246,0,0,Active Urban Shops
1585678,537,34578,113.0,94.0,183,36.57895121693822,34236,1.0802363866043112,0.9902489670441899,696600.0,45936.0,14.437284221876551,1.0802363866043112,104.61111111111111,0.3237075328932586,0.9901093180635085,3294,2034.0,677.5750880898736,1.6194690265486726,17.333415,78.549056,Ranga Reddy,Active,-0.556433191037955,4.514858590384691,3.0998591101957365,4,0,Volatile Portability Hubs
1672234,536,382860,1251.1764705882354,1244.0,1331,48.229657925056536,379062,1.025322388599128,0.99005990799768,8477208.0,1394496.0,6.093043173138624,1.025322388599128,1220.2777777777778,0.03854744639050123,0.9900799247766807,23958,22521.176470588234,893.3885097827063,1.0637987776210627,17.341593,78.488857,Hyderabad,Active,9.374734007430048,-0.5888645323570935,-0.677644161851772,3,0,High-Volume Urban Hubs
3803023,935,218358,713.5882352941177,715.0,767,30.592301487763613,216180,1.625246320895461,0.9900148484653561,4402494.0,117468.0,40.24412735269977,1.625246320895461,439.1111111111111,0.042871084435906474,0.9900255543648504,13806,12844.588235294117,566.6805822974184,1.0748495589811229,18.088051,78.851893,Siddipet,Active,3.645101595242342,-0.11308833400269903,2.4799124511603923,0,-1,Active Urban Shops
3302119,930,192600,629.4117647058823,626.0,727,33.55299784544718,190620,1.5536778071523771,0.9897052142870136,4015962.0,367200.0,10.138306149591838,1.5536778071523771,405.1111111111111,0.053308501249775896,0.9897196261682243,13086,11329.411764705883,621.523436688385,1.1550467289719626,17.498243,78.508045,Medchal,Active,3.376088327145219,0.374052328359519,2.466409848525922,0,0,Active Urban Shops
1679924,536,185454,606.0588235294117,535.0,843,128.37548590329254,183456,0.6426927645062297,0.9896463895264991,4009824.0,696330.0,5.799932882406053,0.6426927645062297,943.0,0.21182017474094667,0.9892264389012909,15174,10909.058823529413,2377.9804580407153,1.3909540910414442,17.427459,78.515169,Hyderabad,Active,4.931785355469869,3.3867029803887028,0.24366093087804833,3,0,High-Volume Urban Hubs
3384061,930,113580,371.1764705882353,377.0,439,50.28562583744054,112356,1.2311554779451166,0.9894009679290503,2476062.0,216000.0,10.296313725490196,1.2311554779451166,301.5,0.1354763295144991,0.9892234548335974,7902,6681.176470588235,931.4725059881073,1.1827258320126783,17.45716,78.45147,Medchal,Active,1.5322711329910281,1.875949846523218,2.3309613675173964,0,0,Active Urban Shops
1677752,536,388944,1271.0588235294117,1279.0,1375,76.11399865164447,384444,1.5276130437091882,0.9883729176019924,8473662.0,1326672.0,6.4486064203194635,1.5276130437091882,832.0555555555555,0.059882357324970194,0.9884302110329508,24750,22879.058823529413,1409.9078192646248,1.081775268419104,17.409035,78.431945,Hyderabad,Active,9.372639785408246,-0.6824292348132148,0.9321639399390752,3,0,High-Volume Urban Hubs
1676678,536,306900,1002.9411764705883,1038.0,1130,113.11727471930553,303336,1.6052897975720284,0.9883513600275246,6691086.0,722430.0,9.633272188039687,1.6052897975720284,625.0,0.11278555250605242,0.9883870967741936,20340,18052.941176470587,2095.3429453966546,1.1266862170087977,17.383082,78.526858,Hyderabad,Active,7.208828448558853,0.40721740466720624,1.927459319984498,3,0,High-Volume Urban Hubs
2281032,541,53766,175.7058823529412,180.0,191,15.981088148159019,53136,0.9623600602722822,0.9884786578613896,1020546.0,0.0,0.0,0.9623600602722822,182.61111111111111,0.0909536319111829,0.9882825577502511,3438,3162.705882352941,296.02782063217524,1.0870438567124205,17.262864,80.154326,Khammam,Active,-0.6052817895475526,1.8523815874661957,1.9470199674959792,0,0,Active Urban Shops
1881039,533,286272,935.5294117647059,934.0,1008,30.956777657429594,282888,0.9785872507999015,0.9882092860943326,7133796.0,0.0,0.0,0.9785872507999015,956.0,0.03309011696279572,0.9881790744466801,18144,16839.529411764706,573.4320053030543,1.0774647887323943,18.674984,78.073141,Nizamabad,Active,5.553158090848299,-0.2084225591894082,0.033250975197262785,3,0,High-Volume Urban Hubs
3302021,930,285012,931.4117647058823,913.0,1194,89.40066596090128,281574,1.0802088495322701,0.9879459980204782,5791806.0,625050.0,9.55725071920065,1.0802088495322701,862.2777777777778,0.09598404201940898,0.9879373500063156,21492,16765.41176470588,1656.0251756398336,1.2819249715801442,17.388167,78.539013,Medchal,Active,6.6024997300322665,1.1111025420082528,0.5971453791427288,3,0,High-Volume Urban Hubs
1676641,536,181692,593.7647058823529,585.0,816,87.48656213110544,179406,1.0753492771158282,0.986882374915742,3718368.0,625842.0,5.993042972070339,1.0753492771158282,552.1666666666666,0.14734213951147143,0.987418268278185,14688,10687.764705882353,1620.5690177146023,1.3742817515355656,17.410152,78.504172,Hyderabad,Active,4.081529673544763,2.32910823658748,1.4856375275849791,0,0,Active Urban Shops
2281101,541,78120,255.2941176470588,253.0,303,17.385459291967855,77130,0.979601409283627,0.987027048230826,1497276.0,0.0,0.0,0.979601409283627,260.6111111111111,0.06809972533720128,0.9873271889400922,5454,4595.294117647059,322.0418770722766,1.1868663594470046,17.253046,80.147558,Khammam,Active,0.03651647332359966,1.7514547757571663,1.8223432717590535,0,0,Active Urban Shops
3302193,930,134892,440.8235294117647,446.0,524,34.08208368275256,133146,0.6738711040250935,0.9869777999110972,2737836.0,359694.0,8.953337645644885,0.6738711040250935,654.1666666666666,0.07731457467397833,0.9870563117160395,9432,7934.823529411765,631.3240288566284,1.1886842807579396,17.446202,78.531458,Medchal,Active,2.187100419372606,1.8122699154721604,0.42935930780263215,0,0,Active Urban Shops
3302010,930,331218,1082.4117647058824,1089.0,1205,78.1089217978112,326772,1.473863084813683,0.986580540452945,6968286.0,553896.0,14.539728529154253,1.473863084813683,734.4444444444445,0.07216192981700942,0.9865768164773654,21690,19483.41176470588,1446.8610445903025,1.1132547144176947,17.410378,78.56733,Medchal,Active,7.235243096960256,-0.1459558557428281,1.3272409797131712,3,0,High-Volume Urban Hubs
3384202,930,113436,370.70588235294116,361.0,433,31.206742094773677,111906,0.8655795968283351,0.9865109725210793,2335896.0,296460.0,8.7089592414664,0.8655795968283351,428.27777777777777,0.08418194471773287,0.9865122183433831,7794,6672.705882352941,578.0622549416587,1.1680418914630275,17.53465,78.436166,Medchal,Active,1.401496961564273,1.787272819187793,1.2086531096428454,0,0,Active Urban Shops
3384049,930,40626,132.76470588235293,119.0,234,46.537383485929794,40068,0.2853797786467255,0.9848203148415311,270072.0,175716.0,1.6235374825388378,0.2853797786467255,465.22222222222223,0.35052526329676853,0.9862649534780682,4212,2389.764705882353,862.0414382014768,1.7625166149756313,17.45613,78.45045,Medchal,Active,-0.08275563257321086,5.789328196935323,0.9430812500086749,4,0,Volatile Portability Hubs
3302011,930,100116,327.1764705882353,317.0,450,53.52163560036702,98712,0.7379969981861331,0.9858902925562185,2171574.0,204264.0,12.990650436392757,0.7379969981861331,443.3333333333333,0.16358644466131594,0.9859762675296656,8100,5889.176470588235,991.4151650099794,1.3754045307443366,17.40067,78.56428,Medchal,Active,1.36193971035693,3.0405084209438233,1.2098625763942847,0,0,Active Urban Shops
2111051,540,104256,340.70588235294116,341.0,384,21.63812129444992,102780,0.9142412794952571,0.9858666188434448,2030364.0,0.0,0.0,0.9142412794952571,372.6666666666667,0.06350967921368243,0.9858425414364641,6912,6132.705882352941,400.81662963035296,1.12707182320442,18.000984,79.569049,Hanumakonda,Active,0.7096900510336979,1.4982585602729175,1.401725053185808,0,0,Active Urban Shops
1713039,535,107658,351.8235294117647,353.0,377,16.333458628872773,106128,0.6958709597347726,0.9858896141273016,2417310.0,0.0,0.0,0.6958709597347726,505.6111111111111,0.04642514574332673,0.9857883297107507,6786,6332.823529411765,302.5550022917563,1.0715599398093965,18.115698,78.430307,Medak,Active,0.8506318296743068,1.3897783038406335,0.6539362622565544,0,0,Active Urban Shops
1784020,535,161658,528.2941176470588,530.0,611,43.51926384878548,159354,1.1760244084293632,0.985724826199496,3442068.0,0.0,0.0,1.1760244084293632,449.22222222222223,0.08237696085395314,0.9857476895668634,10998,9509.29411764706,806.1348960243783,1.156552722413985,18.044399,78.260036,Medak,Active,2.3591677838370457,1.1434779999219777,1.7524628566589457,0,0,Active Urban Shops
1784001,535,140202,458.1764705882353,463.0,492,28.293570525407127,138186,1.0213536962533742,0.9856177321455205,3132018.0,0.0,0.0,1.0213536962533742,448.6111111111111,0.06175256116727708,0.9856207472076005,8856,8247.176470588236,524.0997323141511,1.073822056746694,18.032418,78.261741,Medak,Active,1.6876171244282976,1.0304970466690175,1.3804329184681243,0,0,Active Urban Shops
1784006,535,185220,605.2941176470588,609.0,618,11.325805354314513,182538,1.0289233853128794,0.9855378058094915,3846060.0,0.0,0.0,1.0289233853128794,588.3333333333334,0.01871124305377519,0.9855199222546162,11124,10895.29411764706,209.79506807414546,1.0209912536443149,18.048894,78.26663,Medak,Active,2.5548824860372226,0.2342195732102327,0.9636476737754226,0,0,Active Urban Shops
3719038,934,163278,533.5882352941177,565.0,662,97.42067168200995,160902,1.5950754560864808,0.9856011707399243,3475404.0,0.0,0.0,1.5950754560864808,334.72222222222223,0.18257649857724276,0.9854481314077831,11916,9604.588235294117,1804.5848227093516,1.2406570389152245,17.533162,78.263656,Sangareddy,Active,2.9885955161382367,1.8493657362498255,3.125826189490633,0,0,Active Urban Shops
3302160,930,114552,374.3529411764706,386.0,479,91.60273963890998,112842,0.7758618511449321,0.9823154971629677,2404854.0,285228.0,9.423218153679452,0.7758618511449321,482.5,0.2446961932529022,0.9850722815839095,8622,6738.35294117647,1696.815581507625,1.2795411690760528,17.454682,78.52603,Medchal,Active,2.1299856438637557,3.43937459058227,1.307565029581224,0,0,Active Urban Shops
3302031,930,66402,217.0,219.0,290,30.26635853578017,65394,0.9856264438103003,0.9852910420045808,1390302.0,102600.0,17.316802659084725,0.9856264438103003,220.16666666666666,0.13947630661649849,0.9848197343453511,5220,3906.0,560.6429344957448,1.336405529953917,17.391443,78.536972,Medchal,Active,0.1026190690210659,2.6579722665724845,2.11122039226431,0,0,Active Urban Shops
1890023,533,90360,295.29411764705884,294.0,317,11.351829405793788,88974,0.9143810079333029,0.9845693889867424,1879956.0,0.0,0.0,0.9143810079333029,322.94444444444446,0.03844245017898295,0.9846613545816733,5706,5315.294117647059,210.27712806730872,1.0735059760956176,18.688896,78.105065,Nizamabad,Active,0.25072415715400054,1.25613900503943,1.4235182156669173,0,0,Active Urban Shops
3384212,930,203832,666.1176470588235,645.0,796,96.72505845675103,200628,1.2681772179061603,0.9840993912450275,4180428.0,464562.0,32.810777276619866,1.2681772179061603,525.4444444444445,0.14520717006047046,0.9842811727304839,14328,11990.117647058823,1791.6995382301457,1.1949841045566938,17.491886,78.459143,Medchal,Active,4.357166517049479,1.690329240602442,1.8333014549173652,0,0,Active Urban Shops
1890013,533,114120,372.94117647058823,370.0,392,9.329828978888816,112302,0.8553696708041014,0.9840294242293501,2627532.0,0.0,0.0,0.8553696708041014,436.0,0.025016891583771274,0.9840694006309149,7056,6712.941176470588,172.82233311562896,1.0511041009463722,18.682475,78.076985,Nizamabad,Active,0.8758415058604633,0.975292784701751,1.0154071408522853,0,0,Active Urban Shops
3384047,930,139986,457.47058823529414,457.0,479,11.164967942678661,137664,0.889637300541025,0.9833735027116254,2916540.0,350100.0,7.497837254901961,0.889637300541025,514.2222222222222,0.024405870518906678,0.9834126269769834,8622,8234.470588235294,206.81577479941498,1.0470618490420471,17.455701,78.450751,Medchal,Active,1.8646376039484134,0.8158283398268783,0.8702800287666022,0,0,Active Urban Shops
2357007,539,84708,276.8235294117647,275.0,326,20.194827335458125,83268,1.0242275813738713,0.9829270899424749,1760004.0,0.0,0.0,1.0242275813738713,270.27777777777777,0.07295198994959375,0.9830004249893752,5868,4982.823529411765,374.0815812249578,1.1776455588610284,16.689864,78.917662,Nalgonda,Active,0.24003008857178829,1.668804099810058,1.884130838416734,0,0,Active Urban Shops
1674466,536,31500,102.94117647058823,102.0,152,25.535635092845933,30960,0.1796530130376758,0.9828479900785877,708174.0,124740.0,5.842143084279686,0.1796530130376758,573.0,0.24806045518764622,0.9828571428571429,2736,1852.9411764705883,473.01274699898886,1.4765714285714284,17.380188,78.46733,Hyderabad,Active,-0.42425041772619254,4.507181604998948,0.25287628878548063,0,0,Active Urban Shops
2159028,540,65826,215.11764705882354,208.0,313,64.64469764382775,64692,0.6844884733794439,0.9821382726783341,1382220.0,0.0,0.0,0.6844884733794439,314.27777777777777,0.300508575319954,0.9827727645611156,5634,3872.1176470588234,1197.4546902885795,1.455017774131802,18.200769,79.697655,Hanumakonda,Active,0.3765935638708348,4.359317225396211,1.6712726017528086,0,0,Active Urban Shops
2401004,921,112788,368.5882352941176,369.0,375,4.440542592403217,110826,0.9940175110003773,0.9826236775996388,2195154.0,0.0,0.0,0.9940175110003773,370.8333333333333,0.012047434419223539,0.9826045323970635,6750,6634.588235294118,82.25498375746704,1.0173954676029364,19.359271,79.299199,Kumarambheem Asifabad,Active,0.6711018941688521,0.7027514293826028,1.3983504474086248,0,0,Active Urban Shops
1673399,536,450540,1472.3529411764705,1582.0,1773,234.56550612452017,442656,1.1743184123876478,0.9833161605688885,11096712.0,1942362.0,5.727226444110476,1.1743184123876478,1254.0,0.1593133681229262,0.9825009988014383,31914,26502.352941176472,4345.00547958769,1.204194966040751,17.341916,78.454458,Hyderabad,Active,13.644527773147688,1.0539179197972421,-0.46106328027983523,3,-1,High-Volume Urban Hubs
3384226,930,211950,692.6470588235294,709.0,798,91.48089260950944,208188,1.6429840039274994,0.9823505194667818,4439376.0,207000.0,11.469058823529412,1.6429840039274994,421.6111111111111,0.1320743247865529,0.9822505307855627,14364,12467.64705882353,1694.5585317855086,1.1521019108280255,17.50042,78.465941,Medchal,Active,4.194740354925343,0.9891273228720059,2.7749151036682385,0,0,Active Urban Shops
1881019,533,126054,411.94117647058823,412.0,486,52.25878045845331,123804,0.9705463710538681,0.9821890292888693,3065346.0,0.0,0.0,0.9705463710538681,424.44444444444446,0.12685981262226279,0.9821505069256034,8748,7414.941176470588,968.0224991308463,1.1797800942453234,18.67022,78.091291,Nizamabad,Active,1.671967798605893,1.9298715436684544,1.5107207075724074,0,0,Active Urban Shops
1672305,536,149994,490.1764705882353,477.0,684,87.3648552700391,147276,0.4067667138052944,0.9819883381809104,3656574.0,502776.0,7.301890054986305,0.4067667138052944,1205.0555555555557,0.1782314340082401,0.9818792751710068,12312,8823.176470588236,1618.314564419342,1.3954158166326651,17.337262,78.488912,Hyderabad,Active,3.972650162836416,3.1871793442470246,-0.49765101170815224,0,0,Active Urban Shops
3302190,930,45432,148.47058823529412,151.0,306,89.21633746022516,44586,0.33124408600438543,0.9686607935960343,795510.0,175842.0,5.256937644687624,0.33124408600438543,448.22222222222223,0.6009024313882043,0.981378763866878,5508,2672.470588235294,1652.6107420399646,2.061014263074485,17.476172,78.537383,Medchal,Active,0.6959206281443734,8.031474958173721,1.6154967016221762,4,-1,Volatile Portability Hubs
1675575,536,102474,334.88235294117646,255.0,606,216.20861028869805,100548,0.4532158667522052,0.9590148023023288,2484072.0,479196.0,5.218327358982976,0.4532158667522052,739.1111111111111,0.6456255708603315,0.9812049885824697,10908,6027.882352941177,4004.9690679572195,1.8095907254523098,17.381079,78.457602,Hyderabad,Active,3.724518518672891,8.129652703819314,1.3934521122490051,4,-1,Volatile Portability Hubs
1585770,537,61074,199.58823529411765,204.0,247,28.039674330272344,59922,1.6081631577362128,0.9809475834752832,1248174.0,118998.0,9.557791067874215,1.6081631577362128,124.11111111111111,0.1404876108501709,0.9811376363100501,4446,3592.5882352941176,519.3966522350152,1.2375478927203065,17.324283,78.605767,Ranga Reddy,Active,0.012269251921027301,1.8163157645112296,3.7028657954149193,0,0,Active Urban Shops
1673396,536,538020,1758.235294117647,1740.0,2079,176.11597388777034,527778,1.3311102097646657,0.980879710403577,13354326.0,2264976.0,5.962749228887345,1.3311102097646657,1320.888888888889,0.1001663284072297,0.9809635329541653,37422,31648.235294117647,3262.3077630990715,1.1824355971896956,17.325711,78.470703,Hyderabad,Active,15.342378739381246,-0.44115851563672065,-0.7646144515754055,3,-1,High-Volume Urban Hubs
2909008,926,65106,212.76470588235293,279.0,417,160.5419005500068,63864,0.4564139074941085,0.9876071288052953,1519074.0,0.0,0.0,0.4564139074941085,466.1666666666667,0.7545513711225093,0.9809234171965717,7506,3829.764705882353,2973.819335665243,1.9599115288913462,18.33823,78.34994,Kamareddy,Active,1.8370530086990615,8.881125888193726,2.0637603551874277,4,-1,Volatile Portability Hubs
1677775,536,116946,382.1764705882353,230.0,795,313.6919888011075,114606,0.47124102415318775,0.9638162417620121,2623356.0,453636.0,5.195161032017323,0.47124102415318775,811.0,0.8208040341109478,0.979990764968447,14310,6879.176470588235,5810.715449014155,2.0801908573187626,17.449518,78.421511,Hyderabad,Active,5.073206004407075,10.342804908428247,1.8721195662969234,4,-1,Volatile Portability Hubs
3384046,930,161280,527.0588235294117,538.0,650,113.41635093581078,158040,1.2318854176439316,0.9802993275425248,3624966.0,300582.0,10.886809231595693,1.2318854176439316,431.5,0.21518727298089102,0.9799107142857143,11700,9487.058823529413,2100.8829236355677,1.2332589285714284,17.462904,78.449546,Medchal,Active,3.4117746749554994,2.5437272851334054,2.1713847864622298,0,0,Active Urban Shops
3723036,934,217602,711.1176470588235,709.0,767,38.452344988326175,213156,1.2519676884838442,0.9795509115936901,4984074.0,0.0,0.0,1.2519676884838442,568.0,0.05407311314430846,0.9795682024981388,13806,12800.117647058823,712.2771478112419,1.07858383654562,17.612517,77.948706,Sangareddy,Active,3.6351766487178985,0.27425605617738646,1.447973065857955,0,0,Active Urban Shops
2706019,924,70074,229.0,191.0,655,154.5328231885477,68598,0.3781489735494082,0.9777286986119111,1311066.0,0.0,0.0,0.3781489735494082,605.8333333333334,0.6748158217840511,0.9789365527870537,11790,4122.0,2862.5093886308914,2.8602620087336246,18.798862,78.917955,Jagityal,Active,2.193466013624871,10.367192586049496,2.1125661989400872,4,-1,Volatile Portability Hubs
